Altium Designer Pick and Place Locations
C:\Users\emoo\Documents\UBX\Projects\C210\Rev B-Release\.\Fabrication\Pick Place\C210_Rev B.csv

========================================================================================================================
File Design Information:

Date:       01/06/22
Time:       15:23
Revision:   Not in VersionControl
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"R72","180-00098220R","TopLayer","RES_0402_HD","63.7250","52.7358","270","Resistor, 220ohm, 5%, 1/16W, 0402."
"R10","180-00098220R","TopLayer","RES_0402_HD","46.5100","88.8250","90","Resistor, 220ohm, 5%, 1/16W, 0402."
"D20","","TopLayer","TPD3E001DRSR","14.5405","28.7500","0","TVS Diode, ESD High Speed 3-Channel Array, WSON-6, 3mmX3mm"
"Q6","FDY2000PZ","TopLayer","FDY2000PZ","21.4415","78.3738","0","MOSFET DUAL P-CH 20V SOT-563, -350mA"
"J10","130-00105","TopLayer","HDR-0.1P-3PIN-1ROW-SMT","50.0000","16.9750","270","Header, 0.100" Pitch, 3 Pin, Vertical SMT, Black"
"J7","130-00067","TopLayer","U.FL_3PIN","27.5000","23.7588","0","U.FL jack, SMA 50 ohm, 3 pin, SMT"
"J8","130-00067","TopLayer","U.FL_3PIN","34.9500","23.7768","0","U.FL jack, SMA 50 ohm, 3 pin, SMT"
"J9","130-00067","TopLayer","U.FL_3PIN","42.5049","23.7932","0","U.FL jack, SMA 50 ohm, 3 pin, SMT"
"R119","180-00144150R","TopLayer","RES_0402_HD","41.1102","22.5263","0","RES SMD 150 OHM 1% 1/16W 0402"
"R120","180-00144150R","TopLayer","RES_0402_HD","42.5049","21.6013","90","RES SMD 150 OHM 1% 1/16W 0402"
"R121","180-00144150R","TopLayer","RES_0402_HD","43.9049","22.5263","180","RES SMD 150 OHM 1% 1/16W 0402"
"C137","120-000160.1uF","TopLayer","CAP_0402_HD","21.0000","7.3000","90","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"J15","TC2030-IDC-NLDNP","TopLayer","TC2030-IDC-NL","25.0000","6.5000","270","CON PADS FOR CBL PLUG-OF-NAILS 6-PIN NO LEGS"
"SW1","137-00002","TopLayer","EG1224","49.0000","7.2500","0","Slide switch, SPDT, 3 Pin, 500mA, 15V, Through Hole"
"J17","TC2030-IDC-NLDNP","BottomLayer","TC2030-IDC-NL_NO_HOLE","25.0000","6.5000","270","CON PADS FOR CBL PLUG-OF-NAILS 6-PIN NO LEGS"
"R125","180-000541M","TopLayer","RES_0402_HD","46.3040","12.8750","0","Resistor 1M ohm 1%, 1/16W, 0402"
"R124","180-00031499R","TopLayer","RES_0402_HD","46.3040","12.0250","180","Resistor, 499ohm, 1%, 1/16W, 0402"
"R126","180-00098220R","TopLayer","RES_0402_HD","46.3040","11.1750","180","Resistor, 220ohm, 5%, 1/16W, 0402."
"C138","120-0004768pF","TopLayer","CAP_0402_HD","12.3250","32.1685","270","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"C139","120-0004768pF","TopLayer","CAP_0402_HD","12.0425","28.3000","90","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"C140","120-0004768pF","TopLayer","CAP_0402_HD","13.3905","30.7868","180","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"U6","220-00051","TopLayer","QFN0.5P16X16-64PIN_W-PAD4.25MM","29.5500","70.6577","90","IC BRIDGE USB TO UART 64QFN"
"C111","120-00223100µF","TopLayer","CAP_1210","58.3202","71.0381","0","100µF ±20% 10V Ceramic Capacitor X5R 1210 (3225 Metric)"
"R127","180-00093100K","TopLayer","RES_0402_HD","16.9667","34.6245","180","Resistor 100K ohm 1% 1/16W, 0402"
"D28","","BottomLayer","TPD3E001DRSR","33.2250","3.3750","270","TVS Diode, ESD High Speed 3-Channel Array, WSON-6, 3mmX3mm"
"C132","120-000160.1uF","TopLayer","CAP_0402_HD","29.5867","6.6675","90","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"FB9","BLM18EG221SN1","TopLayer","BLM18EG221SN1","30.8012","7.0953","90","Ferrite Bead, 220ohm @ 100MHz, 2A, 0603"
"FB10","155-00014","TopLayer","IND_0805","36.8500","6.5250","0","Ferrite Bead, 120ohm @ 100MHz, 3A, 0805"
"J12","130-00008","TopLayer","USB_MICRO_RA_W-2TABS","33.5000","3.0578","0","USB Micro B Receptacle, Right Angle SMT with 2 TH Tabs, 0.65mm"
